"","X","location","OBJECTID","sensor_id","field_code","individual_ID","fix_lat","fix_long","alt","sat","HDOP","PDOP","species","gmtneg5","sex","age","GPS.positional.dilution"
"3543",57044,"MAERC",57044,65,321,11,27.173505,-81.1734183,14,9,1,1.3,"swine",2017-06-24 03:30:00,FALSE,"A",NA
"3544",57045,"MAERC",57045,65,321,11,27.17385,-81.1736683,18,8,1,1.3,"swine",2017-06-24 04:00:00,FALSE,"A",NA
"3545",57046,"MAERC",57046,65,321,11,27.1744283,-81.1739233,32,7,1.4,1.7,"swine",2017-06-24 04:30:00,FALSE,"A",NA
"3546",57047,"MAERC",57047,65,321,11,27.1744483,-81.173805,14,10,0.7,1.1,"swine",2017-06-24 05:00:00,FALSE,"A",NA
"3547",57048,"MAERC",57048,65,321,11,27.1739017,-81.1738667,14,9,0.8,1.1,"swine",2017-06-24 05:30:00,FALSE,"A",NA
"3548",57049,"MAERC",57049,65,321,11,27.17268,-81.1740517,0,7,1,1.3,"swine",2017-06-24 06:00:00,FALSE,"A",NA
"3549",57050,"MAERC",57050,65,321,11,27.17306,-81.17442,14,7,1.1,1.4,"swine",2017-06-24 06:30:00,FALSE,"A",NA
"3550",57051,"MAERC",57051,65,321,11,27.17285,-81.1749017,-4,7,1,1.3,"swine",2017-06-24 06:59:00,FALSE,"A",NA
"3551",57052,"MAERC",57052,65,321,11,27.1729367,-81.1748467,40,7,0.9,1.9,"swine",2017-06-24 07:30:00,FALSE,"A",NA
"3552",57053,"MAERC",57053,65,321,11,27.1729167,-81.174875,52,6,1.3,1.6,"swine",2017-06-24 08:00:00,FALSE,"A",NA
"3553",57054,"MAERC",57054,65,321,11,27.17302,-81.1742317,-86,8,1.1,1.4,"swine",2017-06-24 08:30:00,FALSE,"A",NA
"3554",57055,"MAERC",57055,65,321,11,27.17199,-81.1745167,-234,6,1.4,1.7,"swine",2017-06-24 08:59:00,FALSE,"A",NA
"3555",57056,"MAERC",57056,65,321,11,27.173025,-81.1748733,-6,6,1.2,1.5,"swine",2017-06-24 09:30:00,FALSE,"A",NA
"3556",57057,"MAERC",57057,65,321,11,27.1729867,-81.1749567,8,10,0.8,1.4,"swine",2017-06-24 10:00:00,FALSE,"A",NA
"3557",57058,"MAERC",57058,65,321,11,27.1729617,-81.174885,20,10,0.7,1.1,"swine",2017-06-24 10:30:00,FALSE,"A",NA
"3558",57059,"MAERC",57059,65,321,11,27.1729367,-81.175035,4,9,0.9,1.2,"swine",2017-06-24 11:00:00,FALSE,"A",NA
"3559",57060,"MAERC",57060,65,321,11,27.172775,-81.1747367,4,7,1.2,1.5,"swine",2017-06-24 11:30:00,FALSE,"A",NA
"3560",57061,"MAERC",57061,65,321,11,27.17257,-81.1748083,-36,7,1.2,1.5,"swine",2017-06-24 12:00:00,FALSE,"A",NA
"3561",57062,"MAERC",57062,65,321,11,27.17299,-81.1750083,18,8,1.1,1.4,"swine",2017-06-24 12:30:00,FALSE,"A",NA
"3562",57063,"MAERC",57063,65,321,11,27.1729533,-81.1750917,-24,10,0.8,1.2,"swine",2017-06-24 13:00:00,FALSE,"A",NA
"3563",57064,"MAERC",57064,65,321,11,27.1730883,-81.1749533,20,8,1,1.3,"swine",2017-06-24 13:30:00,FALSE,"A",NA
"3564",57065,"MAERC",57065,65,321,11,27.172985,-81.1749817,-4,9,1,1.3,"swine",2017-06-24 13:59:00,FALSE,"A",NA
"3565",57066,"MAERC",57066,65,321,11,27.1730033,-81.1751433,-54,9,1,1.3,"swine",2017-06-24 14:30:00,FALSE,"A",NA
"3566",57067,"MAERC",57067,65,321,11,27.17289,-81.175775,-32,7,1.3,1.6,"swine",2017-06-24 15:00:00,FALSE,"A",NA
"3567",57068,"MAERC",57068,65,321,11,27.1728983,-81.1751783,-26,6,1.3,1.6,"swine",2017-06-24 15:30:00,FALSE,"A",NA
"3568",57069,"MAERC",57069,65,321,11,27.1729433,-81.17516,-18,6,1.2,1.5,"swine",2017-06-24 16:00:00,FALSE,"A",NA
"3569",57070,"MAERC",57070,65,321,11,27.17283,-81.1751917,44,9,0.8,1.2,"swine",2017-06-24 16:30:00,FALSE,"A",NA
"3570",57071,"MAERC",57071,65,321,11,27.1729783,-81.175165,36,8,0.9,1.3,"swine",2017-06-24 17:00:00,FALSE,"A",NA
"3571",57072,"MAERC",57072,65,321,11,27.173015,-81.1750467,42,6,1.1,1.4,"swine",2017-06-24 17:30:00,FALSE,"A",NA
"3572",57073,"MAERC",57073,65,321,11,27.1730183,-81.17506,10,8,0.9,1.8,"swine",2017-06-24 18:00:00,FALSE,"A",NA
"3573",57074,"MAERC",57074,65,321,11,27.1731067,-81.1748217,14,10,0.7,1,"swine",2017-06-24 18:30:00,FALSE,"A",NA
"3574",57075,"MAERC",57075,65,321,11,27.172945,-81.1749483,22,8,1.1,1.4,"swine",2017-06-24 19:00:00,FALSE,"A",NA
"3575",57076,"MAERC",57076,65,321,11,27.1729367,-81.17489,12,10,0.8,1.9,"swine",2017-06-24 19:30:00,FALSE,"A",NA
"3576",57077,"MAERC",57077,65,321,11,27.1725167,-81.1740567,18,9,0.9,1.2,"swine",2017-06-24 20:00:00,FALSE,"A",NA
"3577",57078,"MAERC",57078,65,321,11,27.1717883,-81.1740067,64,9,0.9,1.2,"swine",2017-06-24 20:30:00,FALSE,"A",NA
"3578",57079,"MAERC",57079,65,321,11,27.1688367,-81.1733083,56,9,1,1.7,"swine",2017-06-24 21:00:00,FALSE,"A",NA
"3579",57080,"MAERC",57080,65,321,11,27.16576,-81.173055,48,9,0.9,1.2,"swine",2017-06-24 21:30:00,FALSE,"A",NA
"3580",57081,"MAERC",57081,65,321,11,27.164695,-81.1724767,66,9,0.9,1.7,"swine",2017-06-24 22:00:00,FALSE,"A",NA
"3581",57082,"MAERC",57082,65,321,11,27.1646417,-81.17117,42,8,0.9,1.2,"swine",2017-06-24 22:30:00,FALSE,"A",NA
"3582",57083,"MAERC",57083,65,321,11,27.16425,-81.1706883,-12,10,0.8,1.1,"swine",2017-06-24 23:00:00,FALSE,"A",NA
"3583",57084,"MAERC",57084,65,321,11,27.164315,-81.16999,-58,10,0.8,1.1,"swine",2017-06-24 23:30:00,FALSE,"A",NA
"3584",57085,"MAERC",57085,65,321,11,27.1642533,-81.1692917,-20,8,0.9,1.3,"swine",2017-06-25 00:00:00,FALSE,"A",NA
"3585",57086,"MAERC",57086,65,321,11,27.16379,-81.1693883,-6,8,1.2,1.4,"swine",2017-06-25 00:30:00,FALSE,"A",NA
"3586",57087,"MAERC",57087,65,321,11,27.1625817,-81.1693733,2,11,0.7,1.1,"swine",2017-06-25 01:00:00,FALSE,"A",NA
"3587",57088,"MAERC",57088,65,321,11,27.16302,-81.171015,24,9,0.9,1.2,"swine",2017-06-25 01:29:00,FALSE,"A",NA
"3588",57089,"MAERC",57089,65,321,11,27.1634183,-81.173655,16,8,1,1.3,"swine",2017-06-25 02:00:00,FALSE,"A",NA
"3589",57090,"MAERC",57090,65,321,11,27.1649617,-81.1736817,40,8,1,1.3,"swine",2017-06-25 02:30:00,FALSE,"A",NA
"3590",57091,"MAERC",57091,65,321,11,27.165655,-81.1734533,48,6,1.4,1.6,"swine",2017-06-25 02:59:00,FALSE,"A",NA
"3591",57092,"MAERC",57092,65,321,11,27.1663733,-81.1714533,-12,9,1,1.3,"swine",2017-06-25 03:30:00,FALSE,"A",NA
"3592",57093,"MAERC",57093,65,321,11,27.166225,-81.1700633,10,8,0.9,1.3,"swine",2017-06-25 04:00:00,FALSE,"A",NA
"3593",57094,"MAERC",57094,65,321,11,27.1661767,-81.1700133,0,11,0.7,1,"swine",2017-06-25 04:30:00,FALSE,"A",NA
"3594",57095,"MAERC",57095,65,321,11,27.1660783,-81.1699833,24,10,0.7,1.1,"swine",2017-06-25 04:59:00,FALSE,"A",NA
"3595",57096,"MAERC",57096,65,321,11,27.16676,-81.1698283,18,9,0.8,1.1,"swine",2017-06-25 05:30:00,FALSE,"A",NA
"3596",57097,"MAERC",57097,65,321,11,27.1671833,-81.1716233,26,8,0.8,1.2,"swine",2017-06-25 06:00:00,FALSE,"A",NA
"3597",57098,"MAERC",57098,65,321,11,27.1686783,-81.1716933,28,7,1,1.3,"swine",2017-06-25 06:30:00,FALSE,"A",NA
"3598",57099,"MAERC",57099,65,321,11,27.169275,-81.1705283,16,7,1,1.3,"swine",2017-06-25 06:59:00,FALSE,"A",NA
"3599",57100,"MAERC",57100,65,321,11,27.169035,-81.1703283,62,7,0.9,1.3,"swine",2017-06-25 07:30:00,FALSE,"A",NA
"3600",57101,"MAERC",57101,65,321,11,27.16873,-81.1710133,22,7,1.1,1.4,"swine",2017-06-25 08:00:00,FALSE,"A",NA
"3601",57102,"MAERC",57102,65,321,11,27.1687483,-81.1708367,-56,8,0.9,1.2,"swine",2017-06-25 08:30:00,FALSE,"A",NA
"3602",57103,"MAERC",57103,65,321,11,27.168645,-81.1701917,-104,5,1.4,1.7,"swine",2017-06-25 09:00:00,FALSE,"A",NA
"3603",57104,"MAERC",57104,65,321,11,27.1692,-81.1704233,36,7,1,1.4,"swine",2017-06-25 09:30:00,FALSE,"A",NA
"3604",57105,"MAERC",57105,65,321,11,27.16922,-81.17042,60,7,1.1,1.4,"swine",2017-06-25 10:00:00,FALSE,"A",NA
"3605",57106,"MAERC",57106,65,321,11,27.1690233,-81.1708733,66,5,1.7,2,"swine",2017-06-25 10:30:00,FALSE,"A",NA
"3606",57107,"MAERC",57107,65,321,11,27.1694383,-81.1705667,0,7,1.3,1.6,"swine",2017-06-25 11:00:00,FALSE,"A",NA
"3607",57108,"MAERC",57108,65,321,11,27.16841,-81.17094,0,7,1.3,1.6,"swine",2017-06-25 11:30:00,FALSE,"A",NA
"3608",57109,"MAERC",57109,65,321,11,27.1693967,-81.171225,42,6,1.2,1.5,"swine",2017-06-25 12:00:00,FALSE,"A",NA
"3609",57110,"MAERC",57110,65,321,11,27.1693583,-81.1712567,-12,8,1.1,1.4,"swine",2017-06-25 12:30:00,FALSE,"A",NA
"3610",57111,"MAERC",57111,65,321,11,27.1694317,-81.1710433,16,10,0.8,1.5,"swine",2017-06-25 13:00:00,FALSE,"A",NA
"3611",57112,"MAERC",57112,65,321,11,27.1693383,-81.1709883,0,10,0.8,1.6,"swine",2017-06-25 13:30:00,FALSE,"A",NA
"3612",57113,"MAERC",57113,65,321,11,27.1693417,-81.171005,4,10,0.8,1.2,"swine",2017-06-25 14:00:00,FALSE,"A",NA
"3613",57114,"MAERC",57114,65,321,11,27.1693667,-81.1709667,12,8,1,1.3,"swine",2017-06-25 14:29:00,FALSE,"A",NA
"3614",57115,"MAERC",57115,65,321,11,27.1693717,-81.1709617,10,8,1.1,1.4,"swine",2017-06-25 15:00:00,FALSE,"A",NA
"3615",57116,"MAERC",57116,65,321,11,27.16935,-81.17084,24,8,0.9,1.2,"swine",2017-06-25 15:30:00,FALSE,"A",NA
"3616",57117,"MAERC",57117,65,321,11,27.1693483,-81.1708817,8,7,1,1.3,"swine",2017-06-25 16:00:00,FALSE,"A",NA
"3617",57118,"MAERC",57118,65,321,11,27.1690483,-81.1706833,110,6,1.3,1.6,"swine",2017-06-25 16:30:00,FALSE,"A",NA
"3618",57119,"MAERC",57119,65,321,11,27.16925,-81.1708783,36,8,0.9,1.2,"swine",2017-06-25 17:00:00,FALSE,"A",NA
"3619",57120,"MAERC",57120,65,321,11,27.1693567,-81.17088,4,6,1.2,1.6,"swine",2017-06-25 17:30:00,FALSE,"A",NA
"3620",57121,"MAERC",57121,65,321,11,27.1692717,-81.1705267,-24,8,0.9,1.2,"swine",2017-06-25 18:00:00,FALSE,"A",NA
"3621",57122,"MAERC",57122,65,321,11,27.1691267,-81.1706867,22,9,0.8,1.1,"swine",2017-06-25 18:30:00,FALSE,"A",NA
"3622",57123,"MAERC",57123,65,321,11,27.1693433,-81.1705483,-46,10,0.7,1.1,"swine",2017-06-25 19:00:00,FALSE,"A",NA
"3623",57124,"MAERC",57124,65,321,11,27.1693,-81.17071,-84,8,0.9,1.3,"swine",2017-06-25 19:30:00,FALSE,"A",NA
"3624",57125,"MAERC",57125,65,321,11,27.1695217,-81.1706217,-10,9,0.9,1.2,"swine",2017-06-25 20:00:00,FALSE,"A",NA
"3625",57126,"MAERC",57126,65,321,11,27.1688283,-81.17104,106,7,1.4,1.6,"swine",2017-06-25 20:30:00,FALSE,"A",NA
"3626",57127,"MAERC",57127,65,321,11,27.1684567,-81.1699583,2,7,1,1.3,"swine",2017-06-25 21:00:00,FALSE,"A",NA
"3627",57128,"MAERC",57128,65,321,11,27.16809,-81.1705083,46,7,1,1.3,"swine",2017-06-25 21:30:00,FALSE,"A",NA
"3628",57129,"MAERC",57129,65,321,11,27.1663717,-81.1730883,96,7,1,1.3,"swine",2017-06-25 22:00:00,FALSE,"A",NA
"3629",57130,"MAERC",57130,65,321,11,27.1660117,-81.17264,-16,8,1,1.3,"swine",2017-06-25 22:30:00,FALSE,"A",NA
"3630",57131,"MAERC",57131,65,321,11,27.1650817,-81.170845,-42,9,0.9,1.2,"swine",2017-06-25 23:00:00,FALSE,"A",NA
"3631",57132,"MAERC",57132,65,321,11,27.165015,-81.1699367,-56,9,1,1.2,"swine",2017-06-25 23:30:00,FALSE,"A",NA
"3632",57133,"MAERC",57133,65,321,11,27.1650283,-81.16975,10,10,0.9,1.6,"swine",2017-06-26 00:00:00,FALSE,"A",NA
"3633",57134,"MAERC",57134,65,321,11,27.165325,-81.169815,14,9,0.9,1.2,"swine",2017-06-26 00:30:00,FALSE,"A",NA
"3634",57135,"MAERC",57135,65,321,11,27.165125,-81.1704117,-2,12,0.7,1,"swine",2017-06-26 01:00:00,FALSE,"A",NA
"3635",57136,"MAERC",57136,65,321,11,27.1644083,-81.1712567,18,11,0.8,1.1,"swine",2017-06-26 01:29:00,FALSE,"A",NA
"3636",57137,"MAERC",57137,65,321,11,27.16432,-81.171525,12,6,1.5,1.7,"swine",2017-06-26 02:00:00,FALSE,"A",NA
"3637",57138,"MAERC",57138,65,321,11,27.163325,-81.1704517,26,9,0.9,1.2,"swine",2017-06-26 02:30:00,FALSE,"A",NA
"3638",57139,"MAERC",57139,65,321,11,27.1630067,-81.1709467,22,9,1,1.3,"swine",2017-06-26 03:00:00,FALSE,"A",NA
"3639",57140,"MAERC",57140,65,321,11,27.162995,-81.1717533,52,4,4,4.1,"swine",2017-06-26 03:30:00,FALSE,"A",NA
"3640",57141,"MAERC",57141,65,321,11,27.1634567,-81.1719883,18,8,1,1.9,"swine",2017-06-26 04:00:00,FALSE,"A",NA
"3641",57142,"MAERC",57142,65,321,11,27.1646667,-81.1713717,2,10,0.7,1.1,"swine",2017-06-26 04:30:00,FALSE,"A",NA
"3642",57143,"MAERC",57143,65,321,11,27.1648267,-81.1711017,20,10,0.7,1.4,"swine",2017-06-26 05:00:00,FALSE,"A",NA
"3643",57144,"MAERC",57144,65,321,11,27.165645,-81.16965,6,7,1,1.3,"swine",2017-06-26 05:30:00,FALSE,"A",NA
"3644",57145,"MAERC",57145,65,321,11,27.1663417,-81.1694167,90,6,1.2,1.5,"swine",2017-06-26 06:00:00,FALSE,"A",NA
"3645",57146,"MAERC",57146,65,321,11,27.1674333,-81.1723183,12,9,0.8,1.2,"swine",2017-06-26 06:30:00,FALSE,"A",NA
"3646",57147,"MAERC",57147,65,321,11,27.1683417,-81.1728117,34,8,0.9,1.3,"swine",2017-06-26 06:59:00,FALSE,"A",NA
"3647",57148,"MAERC",57148,65,321,11,27.1690967,-81.17044,74,8,0.9,1.2,"swine",2017-06-26 07:30:00,FALSE,"A",NA
"3648",57149,"MAERC",57149,65,321,11,27.1692667,-81.170575,44,9,0.8,1.1,"swine",2017-06-26 08:00:00,FALSE,"A",NA
"3649",57150,"MAERC",57150,65,321,11,27.1692567,-81.17057,38,10,0.8,1.4,"swine",2017-06-26 08:30:00,FALSE,"A",NA
"3650",57151,"MAERC",57151,65,321,11,27.169245,-81.1705683,2,8,1,1.7,"swine",2017-06-26 09:00:00,FALSE,"A",NA
"3651",57152,"MAERC",57152,65,321,11,27.1692183,-81.1705333,0,8,1,1.2,"swine",2017-06-26 09:30:00,FALSE,"A",NA
"3652",57153,"MAERC",57153,65,321,11,27.1690633,-81.1702867,38,8,1,1.3,"swine",2017-06-26 10:00:00,FALSE,"A",NA
"3653",57154,"MAERC",57154,65,321,11,27.16913,-81.17041,62,9,0.8,1.1,"swine",2017-06-26 10:30:00,FALSE,"A",NA
"3654",57155,"MAERC",57155,65,321,11,27.16913,-81.170345,36,6,1.7,1.9,"swine",2017-06-26 11:00:00,FALSE,"A",NA
"3655",57156,"MAERC",57156,65,321,11,27.16911,-81.1704617,30,7,1.1,1.4,"swine",2017-06-26 11:30:00,FALSE,"A",NA
"3656",57157,"MAERC",57157,65,321,11,27.1688817,-81.170605,30,9,0.8,1.1,"swine",2017-06-26 12:00:00,FALSE,"A",NA
"3657",57158,"MAERC",57158,65,321,11,27.1688583,-81.17079,22,11,0.8,1.1,"swine",2017-06-26 12:30:00,FALSE,"A",NA
"3658",57159,"MAERC",57159,65,321,11,27.16934,-81.1710417,-24,8,1,1.3,"swine",2017-06-26 13:00:00,FALSE,"A",NA
"3659",57160,"MAERC",57160,65,321,11,27.1692617,-81.1709867,16,11,0.7,1.1,"swine",2017-06-26 13:30:00,FALSE,"A",NA
"3660",57161,"MAERC",57161,65,321,11,27.1692683,-81.170985,8,10,0.8,1.2,"swine",2017-06-26 14:00:00,FALSE,"A",NA
"3661",57162,"MAERC",57162,65,321,11,27.16913,-81.1710533,-10,7,1.1,1.4,"swine",2017-06-26 14:30:00,FALSE,"A",NA
"3662",57163,"MAERC",57163,65,321,11,27.1689467,-81.17083,4,6,1.4,1.7,"swine",2017-06-26 15:00:00,FALSE,"A",NA
"3663",57164,"MAERC",57164,65,321,11,27.16905,-81.17083,2,6,1.4,1.6,"swine",2017-06-26 15:30:00,FALSE,"A",NA
"3664",57165,"MAERC",57165,65,321,11,27.1691633,-81.1708533,14,10,0.7,1,"swine",2017-06-26 16:00:00,FALSE,"A",NA
"3665",57166,"MAERC",57166,65,321,11,27.1691133,-81.1708883,20,8,0.9,1.3,"swine",2017-06-26 16:30:00,FALSE,"A",NA
"3666",57167,"MAERC",57167,65,321,11,27.169075,-81.1707683,38,8,1.2,2.7,"swine",2017-06-26 17:00:00,FALSE,"A",NA
"3667",57168,"MAERC",57168,65,321,11,27.169115,-81.1707867,36,7,1.1,1.5,"swine",2017-06-26 17:30:00,FALSE,"A",NA
"3668",57169,"MAERC",57169,65,321,11,27.1692483,-81.170505,34,8,1,1.3,"swine",2017-06-26 18:00:00,FALSE,"A",NA
"3669",57170,"MAERC",57170,65,321,11,27.1692583,-81.170565,22,10,0.8,1.1,"swine",2017-06-26 18:30:00,FALSE,"A",NA
"3670",57171,"MAERC",57171,65,321,11,27.1693583,-81.1706533,16,9,0.8,1.8,"swine",2017-06-26 19:00:00,FALSE,"A",NA
"3671",57172,"MAERC",57172,65,321,11,27.1694983,-81.1706017,-8,8,0.9,2.1,"swine",2017-06-26 19:30:00,FALSE,"A",NA
"3672",57173,"MAERC",57173,65,321,11,27.1694867,-81.1706483,-32,8,1,1.3,"swine",2017-06-26 20:00:00,FALSE,"A",NA
"3673",57174,"MAERC",57174,65,321,11,27.1691383,-81.1708417,-152,6,1.3,1.6,"swine",2017-06-26 20:30:00,FALSE,"A",NA
"3674",57175,"MAERC",57175,65,321,11,27.1691917,-81.170575,-88,6,1.4,1.7,"swine",2017-06-26 21:00:00,FALSE,"A",NA
"3675",57176,"MAERC",57176,65,321,11,27.1688717,-81.172405,40,9,0.9,1.6,"swine",2017-06-26 21:30:00,FALSE,"A",NA
"3676",57177,"MAERC",57177,65,321,11,27.1688583,-81.1709333,48,8,1,1.3,"swine",2017-06-26 22:00:00,FALSE,"A",NA
"3677",57178,"MAERC",57178,65,321,11,27.1670567,-81.1737483,8,7,1,1.3,"swine",2017-06-26 22:30:00,FALSE,"A",NA
"3678",57179,"MAERC",57179,65,321,11,27.1658633,-81.17166,0,9,0.8,1.1,"swine",2017-06-26 23:00:00,FALSE,"A",NA
"3679",57180,"MAERC",57180,65,321,11,27.1661433,-81.1721783,-58,10,0.8,1.1,"swine",2017-06-26 23:30:00,FALSE,"A",NA
"3680",57181,"MAERC",57181,65,321,11,27.1659817,-81.1726817,6,10,0.8,1.1,"swine",2017-06-27 00:00:00,FALSE,"A",NA
"3681",57182,"MAERC",57182,65,321,11,27.1655567,-81.1735717,16,11,0.8,1.4,"swine",2017-06-27 00:30:00,FALSE,"A",NA
"3682",57183,"MAERC",57183,65,321,11,27.1649017,-81.1722133,0,9,1,1.2,"swine",2017-06-27 01:00:00,FALSE,"A",NA
"3683",57184,"MAERC",57184,65,321,11,27.164585,-81.1710333,26,10,0.9,1.2,"swine",2017-06-27 01:30:00,FALSE,"A",NA
"3684",57185,"MAERC",57185,65,321,11,27.16584,-81.1724767,4,7,1.1,1.4,"swine",2017-06-27 02:00:00,FALSE,"A",NA
"3685",57186,"MAERC",57186,65,321,11,27.165635,-81.17289,-94,7,1.1,1.3,"swine",2017-06-27 02:30:00,FALSE,"A",NA
"3686",57187,"MAERC",57187,65,321,11,27.166195,-81.1729667,-6,9,1.1,1.4,"swine",2017-06-27 03:00:00,FALSE,"A",NA
"3687",57188,"MAERC",57188,65,321,11,27.1664067,-81.1734533,-6,9,0.9,1.2,"swine",2017-06-27 03:30:00,FALSE,"A",NA
"3688",57189,"MAERC",57189,65,321,11,27.1665267,-81.1736117,28,8,0.9,1.3,"swine",2017-06-27 04:00:00,FALSE,"A",NA
"3689",57190,"MAERC",57190,65,321,11,27.1679967,-81.1694933,-214,11,0.8,1.1,"swine",2017-06-27 04:30:00,FALSE,"A",NA
"3690",57191,"MAERC",57191,65,321,11,27.1693067,-81.17061,14,9,0.8,1.1,"swine",2017-06-27 05:00:00,FALSE,"A",NA
"3691",57192,"MAERC",57192,65,321,11,27.1693333,-81.170435,46,7,1.2,1.5,"swine",2017-06-27 05:30:00,FALSE,"A",NA
"3692",57193,"MAERC",57193,65,321,11,27.1693517,-81.17057,6,6,1.2,1.5,"swine",2017-06-27 06:00:00,FALSE,"A",NA
"3693",57194,"MAERC",57194,65,321,11,27.169095,-81.17059,28,7,0.9,1.3,"swine",2017-06-27 06:30:00,FALSE,"A",NA
"3694",57195,"MAERC",57195,65,321,11,27.1687783,-81.17091,14,6,1.1,1.4,"swine",2017-06-27 06:59:00,FALSE,"A",NA
"3695",57196,"MAERC",57196,65,321,11,27.16919,-81.1705583,34,10,0.8,1.1,"swine",2017-06-27 07:30:00,FALSE,"A",NA
"3696",57197,"MAERC",57197,65,321,11,27.1692717,-81.17021,-52,7,1.2,1.5,"swine",2017-06-27 08:00:00,FALSE,"A",NA
"3697",57198,"MAERC",57198,65,321,11,27.1691367,-81.1703633,-52,7,1.1,1.4,"swine",2017-06-27 08:30:00,FALSE,"A",NA
"3698",57199,"MAERC",57199,65,321,11,27.1689733,-81.1703067,-18,5,2.9,6.6,"swine",2017-06-27 09:00:00,FALSE,"A",NA
"3699",57200,"MAERC",57200,65,321,11,27.1695867,-81.1703867,44,7,1.1,1.4,"swine",2017-06-27 09:30:00,FALSE,"A",NA
"3700",57201,"MAERC",57201,65,321,11,27.1690517,-81.1701667,34,9,0.8,1.2,"swine",2017-06-27 10:00:00,FALSE,"A",NA
"3701",57202,"MAERC",57202,65,321,11,27.16913,-81.170325,16,8,1,1.2,"swine",2017-06-27 10:30:00,FALSE,"A",NA
"3702",57203,"MAERC",57203,65,321,11,27.1689567,-81.170195,30,9,0.9,1.2,"swine",2017-06-27 11:00:00,FALSE,"A",NA
"3703",57204,"MAERC",57204,65,321,11,27.168835,-81.1701217,12,8,1,1.3,"swine",2017-06-27 11:30:00,FALSE,"A",NA
"3704",57205,"MAERC",57205,65,321,11,27.1691667,-81.1705767,18,7,1.3,1.5,"swine",2017-06-27 12:00:00,FALSE,"A",NA
"3705",57206,"MAERC",57206,65,321,11,27.168075,-81.1695517,22,9,0.9,1.2,"swine",2017-06-27 12:30:00,FALSE,"A",NA
"3706",57207,"MAERC",57207,65,321,11,27.16904,-81.17079,6,9,0.9,1.2,"swine",2017-06-27 13:00:00,FALSE,"A",NA
"3707",57208,"MAERC",57208,65,321,11,27.1694233,-81.1708067,-100,7,0.9,1.3,"swine",2017-06-27 13:30:00,FALSE,"A",NA
"3708",57209,"MAERC",57209,65,321,11,27.16937,-81.1706867,-46,9,1,2,"swine",2017-06-27 14:00:00,FALSE,"A",NA
"3709",57210,"MAERC",57210,65,321,11,27.16919,-81.1705883,-8,9,1,1.2,"swine",2017-06-27 14:30:00,FALSE,"A",NA
"3710",57211,"MAERC",57211,65,321,11,27.1690367,-81.170505,18,8,1,1.3,"swine",2017-06-27 15:00:00,FALSE,"A",NA
"3711",57212,"MAERC",57212,65,321,11,27.1689167,-81.1704817,-14,6,1.3,1.5,"swine",2017-06-27 15:30:00,FALSE,"A",NA
"3712",57213,"MAERC",57213,65,321,11,27.1688267,-81.17041,94,7,1,1.3,"swine",2017-06-27 16:00:00,FALSE,"A",NA
"3713",57214,"MAERC",57214,65,321,11,27.1690067,-81.1705767,48,9,0.8,1.2,"swine",2017-06-27 16:30:00,FALSE,"A",NA
"3714",57215,"MAERC",57215,65,321,11,27.1694667,-81.1706433,-120,7,1,1.4,"swine",2017-06-27 17:00:00,FALSE,"A",NA
"3715",57216,"MAERC",57216,65,321,11,27.1692667,-81.170405,92,6,1.2,1.5,"swine",2017-06-27 17:30:00,FALSE,"A",NA
"3716",57217,"MAERC",57217,65,321,11,27.1694983,-81.1706917,12,8,1,1.3,"swine",2017-06-27 18:00:00,FALSE,"A",NA
"3717",57218,"MAERC",57218,65,321,11,27.1694983,-81.1708233,0,6,1.2,1.5,"swine",2017-06-27 18:30:00,FALSE,"A",NA
"3718",57219,"MAERC",57219,65,321,11,27.16959,-81.17079,-12,8,1,1.3,"swine",2017-06-27 19:00:00,FALSE,"A",NA
"3719",57220,"MAERC",57220,65,321,11,27.169665,-81.1708517,-16,7,1,1.3,"swine",2017-06-27 19:30:00,FALSE,"A",NA
"3720",57221,"MAERC",57221,65,321,11,27.1691483,-81.17063,28,8,1,1.3,"swine",2017-06-27 20:00:00,FALSE,"A",NA
"3721",57222,"MAERC",57222,65,321,11,27.1685767,-81.1730217,8,10,0.9,1.2,"swine",2017-06-27 20:30:00,FALSE,"A",NA
"3722",57223,"MAERC",57223,65,321,11,27.1677333,-81.173775,16,10,0.8,1.1,"swine",2017-06-27 21:00:00,FALSE,"A",NA
"3723",57224,"MAERC",57224,65,321,11,27.1676717,-81.1737633,12,9,0.9,1.2,"swine",2017-06-27 21:30:00,FALSE,"A",NA
"3724",57225,"MAERC",57225,65,321,11,27.1666983,-81.1736367,12,6,1.4,1.7,"swine",2017-06-27 22:00:00,FALSE,"A",NA
"3725",57226,"MAERC",57226,65,321,11,27.1656183,-81.1735617,8,9,0.8,1.1,"swine",2017-06-27 22:30:00,FALSE,"A",NA
"3726",57227,"MAERC",57227,65,321,11,27.1655417,-81.1732533,14,8,0.9,1.2,"swine",2017-06-27 23:00:00,FALSE,"A",NA
"3727",57228,"MAERC",57228,65,321,11,27.16442,-81.1730917,14,6,1.5,1.7,"swine",2017-06-27 23:30:00,FALSE,"A",NA
"3728",57229,"MAERC",57229,65,321,11,27.163865,-81.173445,-20,8,1.1,1.4,"swine",2017-06-28 00:00:00,FALSE,"A",NA
"3729",57230,"MAERC",57230,65,321,11,27.1627483,-81.1730133,-46,7,1.2,1.4,"swine",2017-06-28 00:30:00,FALSE,"A",NA
